,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1867,2022-02-11,2022,222109,222109,568496855.95,3693379.6000000006,164070,0,42,0.8583623356099932,61410428,12071380890,281425,281425,523658162.54999936,3689097.350000064,165532,0,42,0.6861046459980483,10616497832,-59316,-59316,44838693.40000069,4282.24999993667,-1462,0,0,0.17225768961194488,-10555087404,2559.539937373092,1860.7378965976702,698.8020407754218,0.7386913632495756,0.5881922359420805,-1462
1868,2022-02-12,2022,218665,218665,569424173.1999998,3648821.6333333305,161151,0,68,0.857096471771889,61691103,12094133778,279000,279000,524679736.7666803,3643097.949999318,162692,0,69,0.6819354838709766,10642187378,-60335,-60335,44744436.43331951,5723.683334012516,-1541,0,-1,0.1751609879009124,-10580496275,2604.093811080876,1880.572533213908,723.5212778669681,0.736976653785471,0.5831254480286738,-1541
1869,2022-02-13,2022,206916,206916,570228342.3666669,3526408.1166666695,151801,0,58,0.8571014324653492,60427250,12121044142,268290,268290,525558652.01666474,3521176.750000309,153183,0,53,0.6711767117671138,10664355082,-61374,-61374,44669690.35000217,5231.366666360293,-1382,0,5,0.1859247206982354,-10603927832,2755.8446053793177,1958.9200194441266,796.9245859351911,0.7336358715614065,0.570960527787096,-1382
1870,2022-02-14,2022,211722,211722,571345003.7333331,3550609.1833333387,155893,0,56,0.8563871491861973,61068241,12149702945,268563,268563,526717723.80000633,3545277.683333327,157218,0,56,0.6848076615170227,10699274421,-56841,-56841,44627279.93332678,5331.5000000116415,-1325,0,0,0.17157948766917464,-10638206180,2698.562283245639,1961.2445638453783,737.3177194002606,0.7363098780476285,0.5854045419510506,-1325
1871,2022-02-15,2022,214077,214077,572099427.3333337,3580935.3499999978,159195,0,50,0.8663237993805977,61266545,12169684719,267689,267689,527560973.21666867,3575528.7500001197,160576,0,50,0.7019899958533939,10724536267,-53612,-53612,44538454.116665065,5406.59999987809,-1381,0,0,0.16433380352720373,-10663269722,2672.400245394572,1970.7981023376703,701.6021430569015,0.743634299808013,0.5998602856299661,-1381
1872,2022-02-16,2022,212687,212687,573142578.0833334,3590525.1333333356,159040,0,71,0.8679044793522878,61475397,12195997649,268763,268763,528658983.70000565,3585319.6500000744,160288,0,71,0.6948649925771113,10751427596,-56076,-56076,44483594.38332772,5205.483333261218,-1248,0,0,0.17303948677517644,-10689952199,2694.770146192919,1967.0080468665913,727.7620993263279,0.7477654957754822,0.5963916164055321,-1248
1873,2022-02-17,2022,214828,214828,574043064.2499996,3613148.533333331,159009,0,48,0.860916640288975,60093837,12215947655,271568,271568,529596448.30000126,3607152.9000000907,160109,0,48,0.6889766099098674,10778362923,-56740,-56740,44446615.94999838,5995.63333324017,-1100,0,0,0.17194003037910754,-10718269086,2672.105425037703,1950.1430518323266,721.9623732053763,0.740168879289478,0.5895724091203677,-1100
1874,2022-02-18,2022,213816,213816,574836323.3833331,3595218.3500000006,158791,0,76,0.8613433980618853,61666731,12237410340,270706,270706,530403758.5499993,3590417.066666727,159903,0,76,0.6872843601545472,10801570712,-56890,-56890,44432564.83333379,4801.2833332736045,-1112,0,0,0.17405903790733812,-10739903981,2688.4626191834714,1959.3350666405595,729.1275525429119,0.7426525610805552,0.5906887915302949,-1112
1875,2022-02-19,2022,207264,207264,575235212.5333338,3524077.9833333334,155470,0,66,0.8685975374401737,61906138,12251326200,267415,267415,530857734.2666683,3519344.6333330106,156514,0,66,0.6800329076529198,10825955124,-60151,-60151,44377478.26666546,4733.350000322796,-1044,0,0,0.18856462978725386,-10764048986,2775.37446219958,1985.1456884119002,790.22877378768,0.7501061448201328,0.585285043845708,-1044
1876,2022-02-20,2022,201177,201177,575979441.2999997,3494165.083333335,151022,0,32,0.8675792958439581,60506166,12275736592,258146,258146,531679297.8666633,3489171.6499997163,152039,0,32,0.6828151511160445,10840432751,-56969,-56969,44300143.43333644,4993.433333618566,-1017,0,0,0.18476414472791358,-10779926585,2863.0481680311354,2059.6069583362255,803.44120969491,0.7506921765410559,0.5889651592509665,-1017
1877,2022-02-21,2022,210577,210577,576970302.683333,3567415.099999997,156957,0,31,0.8618652559396324,60402008,12295346650,261552,261552,532768635.2333351,3563147.0666668154,158153,0,31,0.7022504129197924,10865693226,-50975,-50975,44201667.44999796,4268.033333181404,-1196,0,0,0.15961484301983997,-10805291218,2739.949294953072,2036.9511043055877,702.9981906474841,0.7453663030625377,0.6046713464244203,-1196
1878,2022-02-22,2022,210936,210936,577782903.3999988,3580105.0333333393,157432,0,35,0.8624985777676643,61284409,12315380133,263410,263410,533783331.9333285,3575402.383333441,158741,0,35,0.6999772218215163,10889151231,-52474,-52474,43999571.466670275,4702.649999898393,-1309,0,0,0.16252135594614792,-10827866822,2739.1384277695547,2026.4353362944782,712.7030914750765,0.7463496036712557,0.6026384723434949,-1309
1879,2022-02-23,2022,213690,213690,578540344.2166663,3600992.5333333346,160232,0,43,0.8690439421592026,63065826,12334845313,267801,267801,534643918.8333369,3596092.0333328424,161436,0,43,0.7021108957770915,10907905018,-54111,-54111,43896425.38332945,4900.500000492204,-1204,0,0,0.16693304638211104,-10844839192,2707.381460136957,1996.4224137823865,710.9590463545703,0.7498338714960925,0.6028207512294577,-1204
1880,2022-02-24,2022,221935,221935,579415272.6666669,3677999.4999999995,162426,0,43,0.8473381846035997,63099775,12357999211,278096,278096,535564984.4166685,3672453.566666054,163708,0,43,0.6840803175881713,10934321955,-56161,-56161,43850288.24999839,5545.933333945461,-1282,0,0,0.16325786701542833,-10871222180,2610.743112472872,1925.8277156689362,684.9153968039357,0.7318629328406966,0.588674414590645,-1282
1881,2022-02-25,2022,233524,233524,580203390.4666667,3766668.0166666694,172954,0,36,0.8564944074270742,63168931,12379017443,290722,290722,536400529.6166653,3761923.1666671014,174165,0,35,0.6957299413184943,10960832905,-57198,-57198,43802860.850001395,4744.8499995679595,-1211,0,1,0.16076446610857986,-10897663974,2484.5557221813033,1845.0634269737595,639.4922952075437,0.7406262311368425,0.5990774691973776,-1211
1882,2022-02-26,2022,232787,232787,580999558.6499993,3812102.933333331,172671,0,38,0.8634245039456665,62912632,12395445709,297597,297597,537275195.9166706,3807114.9499994344,173920,0,38,0.6828193832598994,10982502401,-64810,-64810,43724362.7333287,4987.98333389638,-1249,0,0,0.18060512068576706,-10919589769,2495.841944137771,1805.3784007119377,690.4635434258332,0.7417553385713119,0.584414493425673,-1249
1883,2022-02-27,2022,232875,232875,581950217.7166666,3831759.88333333,172288,0,49,0.8619130434782616,63195463,12415727073,297367,297367,538269798.1666632,3826402.8666670336,173526,0,33,0.6824429072492774,11003059826,-64492,-64492,43680419.55000341,5357.016666296404,-1238,0,16,0.17947013622898422,-10939864363,2498.981074467704,1810.119475821672,688.8615986460318,0.7398303811057434,0.5835415496675825,-1238
1884,2022-02-28,2022,244084,244084,583344771.3499998,3919507.5833333316,180131,0,75,0.8669597351731366,63587535,12444211453,307747,307747,539744001.966669,3913970.4666669415,181360,0,75,0.6947362606296874,11029100833,-63663,-63663,43600769.38333082,5537.116666390095,-1229,0,0,0.17222347454344922,-10965513298,2389.9344952967003,1753.8562584417361,636.0782368549642,0.7379877419249111,0.5893152492144521,-1229
1885,2022-03-01,2022,239384,239384,583842134.1000003,3866906.633333333,177469,0,42,0.8601953346923769,63618043,12451770286,308889,308889,540337239.7000006,3861409.56666693,178727,0,42,0.6736076713641441,11049065746,-69505,-69505,43504894.39999962,5497.066666402854,-1258,0,0,0.18658766332823273,-10985447703,2438.935493182503,1749.292592808422,689.6429003740809,0.7413569829228353,0.5786123817941072,-1258
1886,2022-03-02,2022,249928,249928,584330615.5333337,3941735.4333333345,186647,0,48,0.8677939246502997,64448697,12462776966,318236,318236,540932328.5833335,3936426.133333567,188050,0,40,0.6894883042773329,11073317691,-68308,-68308,43398286.95000017,5309.299999767449,-1403,0,8,0.17830562037296682,-11008868994,2337.995804925153,1699.7835838287733,638.2122210963798,0.7468030792868346,0.5909136615593459,-1403
1887,2022-03-03,2022,247866,247866,585195665.6000003,3983665.1833333345,183112,0,48,0.8596297999725659,64384598,12480002689,323858,323858,541962385.600003,3978054.6500003194,184596,0,36,0.6662333491839131,11085725479,-75992,-75992,43233279.99999726,5610.5333330151625,-1484,0,12,0.19339645078865286,-11021340881,2360.935608756345,1673.4568409611713,687.4787677951738,0.7387540041796777,0.5699905514145088,-1484
1888,2022-03-04,2022,238612,238612,585681609.3333327,3898912.3166666687,178236,0,55,0.870572309858683,63440414,12491971288,311982,311982,542538978.0333245,3894014.533333371,180512,0,59,0.6767057073805511,11103617347,-73370,-73370,43142631.30000818,4897.783333297819,-2276,0,-4,0.1938666024781318,-11040176933,2454.535435490808,1739.007308220745,715.5281272700631,0.7469699763633011,0.5785974831881326,-2276
1889,2022-03-05,2022,229891,229891,585708558.7499999,3814685.016666666,172235,0,52,0.8629654923420235,62145425,12503408510,306725,306725,542576059.6166571,3815031.0666669067,175208,0,52,0.6607025837476577,11111861399,-76834,-76834,43132499.13334274,-346.0500002405606,-2973,0,0,0.2022629085943658,-11049715974,2547.7663708018144,1768.93327774605,778.8330930557645,0.7492028831054717,0.5712217784660526,-2973
1890,2022-03-06,2022,226316,226316,585722817.9333326,3777766.583333332,170332,0,98,0.8703715159334737,63644745,12513734240,296310,296310,540998831.7166646,3772645.2166667455,171743,0,98,0.6735749721575428,11059830578,-69994,-69994,44723986.21666801,5121.366666586604,-1411,0,0,0.19679654377593092,-10996185833,2588.0751601006227,1825.7866144128263,762.2885456877964,0.7526290673217978,0.5796058182309068,-1411
1891,2022-03-07,2022,238577,238577,586935509.3166673,3885511.633333337,183354,0,74,0.88672420224917,64999455,12543835612,301096,301096,542234105.3666661,3880113.2166670267,184872,0,75,0.7114043361585763,11073983148,-62519,-62519,44701403.95000124,5398.416666310281,-1518,0,-1,0.1753198660905937,-11008983693,2460.1512690522027,1800.8678473532232,659.2834216989795,0.7685317528512807,0.6139968647873104,-1518
1892,2022-03-08,2022,239277,239277,588189714.5833334,3948544.466666665,179495,0,64,0.8656703318747734,64839860,12570030248,304531,304531,543588766.7500037,3943283.9666669215,181091,0,64,0.6896801967615733,11101002821,-65254,-65254,44600947.83332968,5260.499999743421,-1596,0,0,0.17599013511320005,-11036162961,2458.195792254723,1785.003059622842,673.192732631881,0.7501556773112334,0.5946553881214064,-1596
1893,2022-03-09,2022,244216,244216,589424595.733333,3987334.9166666633,181859,0,44,0.8604841615618961,65935564,12600366698,308290,308290,544820318.1333321,3980965.483333718,183398,0,33,0.6909954912582369,11132612935,-64074,-64074,44604277.60000086,6369.43333294522,-1539,0,11,0.16948867030365922,-11066677371,2413.537998056364,1767.2331834744305,646.3048145819334,0.7446645592426376,0.594887930195595,-1539
1894,2022-03-10,2022,241205,241205,590187475.3833339,3957002.1166666704,179473,0,47,0.8617648887875453,64623199,12614506972,310700,310700,545635305.6499957,3951507.8833334954,181161,0,36,0.6788027035725777,11160020815,-69495,-69495,44552169.73333824,5494.233333175071,-1688,0,11,0.18296218521496765,-11095397616,2446.8293583604564,1756.1483928226446,690.6809655378117,0.7440683236251322,0.5830737045381397,-1688
1895,2022-03-11,2022,243926,243926,591120298.1833332,4002583.366666666,183026,0,52,0.877819502636046,65360241,12635498119,310530,310530,546661475.9833345,3996996.2000003005,184467,0,34,0.6993720413486757,11179618087,-66604,-66604,44458822.19999862,5587.166666365694,-1441,0,18,0.17844746128737032,-11114257846,2423.3591260600883,1760.4143753689966,662.9447506910917,0.7503341177242279,0.5940392232634528,-1441
1896,2022-03-12,2022,236584,236584,591430979.5000001,3937343.8166666646,177625,0,51,0.8742264903797377,64248008,12650784013,305849,305849,547075906.083334,3932865.86666675,179366,0,38,0.6876432487927051,11206352278,-69265,-69265,44355073.41666615,4477.949999914505,-1741,0,13,0.18658324158703254,-11142104270,2499.877335322761,1788.7124237232556,711.1649115995056,0.7507904169343658,0.5864527920640578,-1741
1897,2022-03-13,2022,235802,235802,592380424.5000002,3892745.616666669,177079,0,39,0.8731054019898049,64788521,12677655921,302939,302939,547998421.9499973,3886771.516666926,178359,0,36,0.6883795087459749,11226385712,-67137,-67137,44382002.55000293,5974.099999743048,-1280,0,3,0.18472589324383004,-11161597191,2512.194232873344,1808.9398260045664,703.2544068687776,0.7509647924953987,0.5887620940189279,-1280
1898,2022-03-14,2022,241678,241678,593597495.5166662,3933157.766666667,180622,0,62,0.8687509827125346,65320022,12708944563,308830,308830,549246336.9000078,3927943.2166668437,182301,0,62,0.691050092283786,11257244753,-67152,-67152,44351158.61665833,5214.549999823328,-1679,0,0,0.1777008904287486,-11191924731,2456.150313709424,1778.4746847780586,677.6756289313655,0.7473663304065741,0.5902956319010458,-1679
1899,2022-03-15,2022,240232,240232,594398146.700001,3943146.75,179731,0,39,0.866628925372139,66220066,12725441365,307653,307653,550179389.7499999,3937492.000000345,181306,0,32,0.6861691581099489,11280982563,-67421,-67421,44218756.95000112,5654.749999654945,-1575,0,7,0.18045976726219004,-11214762497,2474.267153002102,1788.3114734782364,685.9556795238657,0.7481559492490593,0.5893197856026108,-1575
1900,2022-03-16,2022,235283,235283,594686833.9166663,3821769.9499999983,174232,0,35,0.8616007106335777,64801759,12740842850,305509,305509,550573808.30001,3816818.866666781,175650,0,31,0.6725333787220604,11302993357,-70226,-70226,44113025.6166563,4951.083333217539,-1418,0,4,0.18906733191151726,-11238191598,2527.5384703385553,1802.1525005810302,725.3859697575251,0.7405209896167594,0.5749421457305677,-1418
1901,2022-03-17,2022,222412,222412,594455151.8833328,3682338.699999995,164657,0,31,0.8594230527129827,62829533,12758737109,294922,294922,550363805.7999986,3677458.933332996,166032,0,31,0.6568177348587232,11322931277,-72510,-72510,44091346.08333421,4879.766666999087,-1375,0,0,0.2026053178542595,-11260101744,2672.7656416170566,1866.13343799377,806.6322036232866,0.7403242630793303,0.5629691918541173,-1375
1902,2022-03-18,2022,226098,226098,594652677.2833337,3713315.66666667,167748,0,31,0.8604764305743531,63447585,12773888793,292127,292127,550553302.1000026,3708147.5666668955,168902,0,31,0.6740527236441649,11345863985,-66029,-66029,44099375.18333101,5168.099999774247,-1154,0,0,0.18642370693018817,-11282416400,2630.0660655261595,1884.6368261064626,745.4292394196968,0.7419260674574742,0.5781800381340992,-1154
1903,2022-03-19,2022,223446,223446,594698167.8999997,3738099.383333328,168177,0,34,0.8695926532585047,64075061,12785871797,289213,289213,550692874.2333468,3732543.566666388,169634,0,34,0.6824520336222692,11363818177,-65767,-65767,44005293.66665292,5555.816666940227,-1457,0,0,0.1871406196362354,-11299743116,2661.4849578869157,1904.1083016093564,757.3766562775593,0.7526516473778899,0.5865365664752276,-1457
1904,2022-03-20,2022,223836,223836,595573787.5499998,3768482.0333333383,169589,0,33,0.8733000947122004,64512283,12811192686,285588,285588,551584762.1166844,3762568.6833330924,171036,0,31,0.6949416642155708,11376314524,-61752,-61752,43989025.4333154,5913.350000245962,-1447,0,2,0.17835843049662958,-11311802241,2660.759607703854,1931.4003463614872,729.3592613423666,0.757648456905949,0.5988907096936846,-1447
1905,2022-03-21,2022,228699,228699,596306798.2000002,3784814.916666667,171254,0,40,0.861814000061215,65482929,12834907702,291099,291099,552391191.466682,3779682.883333022,172706,0,40,0.6867697930944244,11406045665,-62400,-62400,43915606.73331821,5132.033333645202,-1452,0,0,0.17504420696679057,-11340562736,2607.38699425883,1897.6059397891506,709.7810544696792,0.7488183157775067,0.5932895681537896,-1452
1906,2022-03-22,2022,227833,227833,596816039.4499999,3794802.85,170712,0,32,0.8604504176304564,63634111,12853196342,292566,292566,552978405.2833374,3789932.550000244,171986,0,32,0.6787938448076585,11422728537,-64733,-64733,43837634.166662574,4870.299999756273,-1274,0,0,0.1816565728227979,-11359094426,2619.532901072276,1890.0979788606242,729.4349222116521,0.7492856609885311,0.5878536808788445,-1274
1907,2022-03-23,2022,231397,231397,597678603.6333328,3846071.033333333,174816,0,42,0.8703829349559429,65917669,12871163509,293840,293840,553886289.750009,3841191.2666663574,176104,0,42,0.6944970051728901,11448457180,-62443,-62443,43792313.88332391,4879.766666975804,-1288,0,0,0.17588592978305273,-11382539511,2582.914228072675,1884.9928183705722,697.9214097021029,0.7554808402874713,0.599319357473455,-1288
1908,2022-03-24,2022,233401,233401,598665977.4999989,3836674.3,175875,0,49,0.8716372252046899,65877388,12894248777,296340,296340,554999087.2000008,3831523.266666302,177476,0,39,0.696736856313684,11469862064,-62939,-62939,43666890.299998164,5151.033333697822,-1601,0,10,0.1749003688910059,-11403984676,2564.967491570297,1872.8456745630044,692.1218170072927,0.7535314758719971,0.5988931632584193,-1601
1909,2022-03-25,2022,228678,228678,599047656.2666664,3750634.866666668,170865,0,59,0.8662617304681695,64635932,12911391969,298149,298149,555459348.6333454,3745503.5499997437,172153,0,60,0.6736195660558911,11492634865,-69471,-69471,43588307.63332105,5131.316666924395,-1288,0,-1,0.19264216441227833,-11427998933,2619.6121020240967,1863.0260327331146,756.5860692909821,0.7471859995277202,0.577405927908529,-1288
1910,2022-03-26,2022,228092,228092,599582278.3999999,3769407.733333338,171962,0,42,0.8758001157427701,64913073,12928720711,297516,297516,556036650.4833423,3764574.08333306,173292,0,35,0.681499482380773,11513808338,-69424,-69424,43545627.91665757,4833.650000277907,-1330,0,7,0.1943006333619971,-11448895265,2628.686137172719,1868.9302440317235,759.7558931409956,0.7539150868947617,0.5824627919170734,-1330
1911,2022-03-27,2022,228703,228703,600500322.4666668,3817349.449999995,173888,0,47,0.8813570438516323,65560770,12954690480,293766,293766,556972594.3166562,3813040.916666802,175232,0,47,0.6950838422417752,11534136879,-65063,-65063,43527728.150010586,4308.533333193045,-1344,0,0,0.18627320160985705,-11468576109,2625.6775051777495,1895.9736467687078,729.7038584090417,0.7603223394533521,0.5965019777646153,-1344
1912,2022-03-28,2022,236937,236937,601933644.1000003,3904575.2833333397,176133,0,57,0.8629129262208943,64196413,12984546912,300041,300041,558430945.6999961,3899199.566666884,177339,0,57,0.6892924633633359,11563258320,-63104,-63104,43502698.40000415,5375.716666455846,-1206,0,0,0.1736204628575584,-11499061907,2540.479722879923,1861.182124109692,679.2975987702309,0.7433748211549905,0.5910492232728194,-1206
1913,2022-03-29,2022,240885,240885,603001910.6499997,3963681.4000000013,180347,0,50,0.8737530356809271,64655884,13006361893,304802,304802,559507495.0333327,3958946.5333335632,181647,0,53,0.699001318888995,11587286042,-63917,-63917,43494415.61666703,4734.866666438058,-1300,0,-3,0.17475171679193213,-11522630158,2503.277126637191,1835.6424663661417,667.6346602710494,0.7486850571849638,0.5959508139710369,-1300
1914,2022-03-30,2022,238260,238260,604021101.5999991,3928761.7666666657,178474,0,37,0.8750356753126832,65442056,13029352166,303778,303778,560617349.833327,3923497.2666669893,179798,0,37,0.6945565511656594,11610818241,-65518,-65518,43403751.766672015,5264.499999676365,-1324,0,0,0.18047912414702383,-11545376185,2535.134313774864,1845.483707948986,689.6506058258781,0.7490724418702258,0.5918730125288862,-1324
1915,2022-03-31,2022,230719,230719,604593140.6666664,3851985.883333333,174408,0,75,0.885146000112691,65327617,13046655425,298914,298914,561188766.5000114,3846936.066666385,175551,0,75,0.6906836079942624,11634781309,-68195,-68195,43404374.166654944,5049.816666947678,-1143,0,0,0.19446239211842853,-11569453692,2620.4739993960898,1877.4255019838865,743.0484974122032,0.7559325413164932,0.587296011561854,-1143
1916,2022-04-01,2022,229342,229342,604955499.5666668,3855554.016666674,174384,0,58,0.8890957609160121,64347086,13063459518,293561,293561,561585620.0499997,3850778.8333330806,175615,0,58,0.7028624374491417,11656238720,-64219,-64219,43369879.51666713,4775.183333593421,-1231,0,0,0.18623332346687038,-11591891634,2637.787668925303,1913.0116740643332,724.7759948609698,0.7603666140523759,0.5982231972230644,-1231
1917,2022-04-02,2022,230645,230645,605241078.0166668,3912376.466666667,176451,0,43,0.9032322400225443,65263024,13068429958,290617,290617,562009501.5500021,3907223.93333302,177912,0,42,0.7267228001114683,11674831425,-59972,-59972,43231576.46666467,5152.533333646599,-1461,0,1,0.17650943991107604,-11609568401,2624.12399148764,1933.8493672083948,690.2746242792452,0.7650328426803096,0.6121871741845797,-1461
1918,2022-04-03,2022,234539,234539,606218131.1500002,3935217.7166666673,178338,0,42,0.8936040487935888,65572346,13088239769,293167,293167,563084512.0500178,3930470.549999728,179816,0,42,0.7245597219332334,11692395223,-58628,-58628,43133619.09998238,4747.166666939389,-1478,0,0,0.16904432686035542,-11626822877,2584.7220767121894,1920.6954126829344,664.026664029255,0.7603767390497955,0.6133568921467969,-1478
1919,2022-04-04,2022,240471,240471,607267319.0333328,3969907.63333333,179762,0,50,0.8718057478864402,65778107,13115069178,302894,302894,564164526.6499995,3964953.7333336426,181082,0,50,0.7009845028293833,11715127220,-62423,-62423,43102792.383333325,4953.899999687448,-1320,0,0,0.17082124505705687,-11649349113,2525.3245465496166,1862.5807267558932,662.7438197937233,0.7475412835643384,0.5978395082107932,-1320
1920,2022-04-05,2022,248873,248873,608126766.3833336,4078197.1833333345,186960,0,47,0.8815379731831084,66504346,13132679251,312115,312115,565069823.7000064,4073022.3833335675,188405,0,47,0.7110552200310786,11738334066,-63242,-63242,43056942.6833272,5174.799999766983,-1445,0,0,0.17048275315202988,-11671829720,2443.5224648046737,1810.4539150633784,633.0685497412953,0.7512265291936048,0.6036396840907998,-1445
1921,2022-04-06,2022,250128,250128,608967618.9166667,4102762.666666668,187855,0,42,0.8813887289707663,67156020,13156708369,317058,317058,565983370.0166637,4097163.816666958,189428,0,42,0.705230588725089,11762435560,-66930,-66930,42984248.900003076,5598.849999709986,-1573,0,0,0.17615814024567722,-11695279540,2434.623948205186,1785.1098853101441,649.5140628950419,0.7510354698394422,0.597455355171609,-1573
1922,2022-04-07,2022,250812,250812,609907311.9166664,4061615.0500000007,185921,0,59,0.8636070044495479,67122867,13179096717,319527,319527,566961710.7666622,4055754.95000009,187637,0,59,0.6880545306030429,11786844193,-68715,-68715,42945601.15000415,5860.099999910686,-1716,0,0,0.17555247384650496,-11719721326,2431.730985426002,1774.3780987730684,657.3528866529336,0.7412763344656556,0.5872336297089135,-1716
1923,2022-04-08,2022,248743,248743,610544898.3000003,4025125.483333333,186558,0,44,0.8744205867099774,66294402,13202358855,321938,321938,567614578.8000028,4019373.416666828,188015,0,44,0.684737433915852,11808263288,-73195,-73195,42930319.4999975,5752.066666504834,-1457,0,0,0.1896831527941254,-11741968886,2454.520924407924,1763.1176773167592,691.403247091165,0.7500030151602256,0.5840099646515788,-1457
1924,2022-04-09,2022,249923,249923,611356570.0999995,4069684.049999997,187840,0,40,0.8789467155884009,66637590,13227830692,321429,321429,568516229.7833389,4063839.116666772,189593,0,34,0.693792408276779,11832843621,-71506,-71506,42840340.31666064,5844.933333225083,-1753,0,6,0.18515430731162186,-11766206031,2446.1797037487527,1768.714801039542,677.4649027092107,0.7515914901789751,0.5898441024300857,-1753
1925,2022-04-10,2022,248511,248511,612365966.3999997,4030200.733333329,186880,0,37,0.8813372446290098,66587605,13252577533,319255,319255,569541110.19999,4024444.750000357,188525,0,34,0.69664061643514,11861068648,-70744,-70744,42824856.2000097,5755.983332972042,-1645,0,3,0.18469662819386978,-11794481043,2464.1402851382827,1783.9692728382954,680.1710122999873,0.7519989054810451,0.5905154187091823,-1645
1926,2022-04-11,2022,253031,253031,613775384.566667,4089822.9166666646,192247,0,38,0.88962617228719,66372547,13285233676,324871,324871,571000430.2833384,4084124.6000002734,193850,0,38,0.7023803294230628,11893526670,-71840,-71840,42774954.28332853,5698.3166663912125,-1603,0,0,0.18724584286412715,-11827154123,2425.6924430866848,1757.6220416206384,668.0704014660464,0.7597764700767891,0.5966983818192452,-1603
1927,2022-04-12,2022,253273,253273,614524248.8499999,4065047.56666667,190026,0,56,0.8825417632357182,65978315,13305997228,324780,324780,571761205.7833327,4059600.749999904,191452,0,56,0.6966069339245098,11921311738,-71507,-71507,42763043.0666672,5446.81666676607,-1426,0,0,0.18593482931120842,-11855333423,2426.331463874949,1760.4569424944045,665.8745213805444,0.7502813169978639,0.5894821109674241,-1426
1928,2022-04-13,2022,249064,249064,615027286.550001,4007924.2833333323,185824,0,48,0.8828333279799566,65616139,13324596900,322474,322474,572376422.3999957,4002200.7166668256,187278,0,48,0.6904091492647392,11944470310,-73410,-73410,42650864.15000534,5723.5666665066965,-1454,0,0,0.19242417871521744,-11878854171,2469.3544091077033,1774.953709136227,694.4006999714763,0.7460893585584428,0.5807537972053561,-1454
1929,2022-04-14,2022,246313,246313,615524239.4166667,3971402.3666666658,185678,0,75,0.886006828709812,66601322,13352661743,321134,321134,572889879.0333449,3965809.8999997415,187174,0,75,0.6883575080807395,11971034771,-74821,-74821,42634360.38332188,5592.4666669243015,-1496,0,0,0.19764932062907248,-11904433449,2498.9514943046725,1783.9589673885196,714.9925269161529,0.753829477128694,0.582853263746598,-1496
1930,2022-04-15,2022,243392,243392,615507917.8500003,3951257.2999999966,184783,0,56,0.8841416316066263,67673457,13365342157,315830,315830,572980765.9333266,3946331.3166663377,185936,0,56,0.688430484754466,11997944280,-72438,-72438,42527151.91667366,4925.983333658893,-1153,0,0,0.1957111468521603,-11930270823,2528.874892560151,1814.2062689843478,714.6686235758029,0.7591991519852748,0.5887217807048095,-1153
1931,2022-04-16,2022,245250,245250,616188201.183333,3998247.0833333344,186928,0,59,0.8914006116207964,68177856,13389186952,314250,314250,573685606.0166669,3993072.9666663944,188610,0,60,0.7050596658711259,12015752140,-69000,-69000,42502595.16666615,5174.116666940041,-1682,0,-1,0.18634094574967053,-11947574284,2512.4901169554864,1825.5707430920188,686.9193738634676,0.7621936799184506,0.6001909307875894,-1682
1932,2022-04-17,2022,244252,244252,616964105.1833332,3996455.483333329,182441,0,55,0.8701873474935728,67669360,13409521873,312840,312840,574553025.399992,3991094.9666663916,184012,0,55,0.6889336401994494,12039218139,-68588,-68588,42411079.78334117,5360.516666937619,-1571,0,0,0.1812537072941235,-11971548779,2525.932664556823,1836.5714914972255,689.3611730595976,0.7469375890473773,0.5881984400971743,-1571
1933,2022-04-18,2022,256460,256460,618403444.1333343,4153171.1333333342,194357,0,69,0.8886376043047649,69143902,13438030804,322990,322990,576056863.4666564,4148438.3499995726,196019,0,69,0.7148951979937564,12067952204,-66530,-66530,42346580.66667783,4732.7833337616175,-1662,0,0,0.17374240631100846,-11998808302,2411.3056388260716,1783.5129987512196,627.792640074852,0.7578452780160649,0.6068887581658875,-1662
1934,2022-04-19,2022,256826,256826,619327648.6999999,4158818.433333333,192501,0,70,0.8806117760662853,68175176,13462837893,330962,330962,577010268.9333237,4154592.7333335206,194527,0,70,0.6934089109928072,12097879345,-74136,-74136,42317379.76667619,4225.699999812525,-2026,0,0,0.18720286507347805,-12029704169,2411.4678759159897,1743.4335933833,668.0342825326898,0.7495385981170131,0.5877623412959796,-2026
