,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,avg_num_idents_non_zero_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,num_segs_stale_old,num_segs_with_stale_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,avg_num_idents_non_zero_old,avg_num_idents_active_only_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,avg_num_idents_non_zero_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1789,2021-11-25,2021,167460,167460,512325073.4333333,2870187.5833333344,131788,0,72,0.9015884390302165,1.145627826509242,51036739,10529015837,167612,167612,48159,215771,480983493.9999994,2868590.5166664296,131997,0,72,0.7016698258802241,1.1469957650552576,0.903276615039489,9780939078,-152,-152,31341579.433333874,1597.066666904837,-209,0,0,-0.0016881760092725129,-0.001367938546015468,-9729902339,3059.387754886739,2869.6244540963617,189.76330079037734,0.7869819658425893,0.787515213707849,-0.0005332478652597672
1790,2021-11-26,2021,167524,167524,512712912.30000037,2854463.7666666647,131921,0,35,0.8999546333659659,1.1428354848735223,51498695,10534663068,167732,167732,48312,216044,481428216.6166692,2852029.449999734,132125,0,35,0.6999129806891213,1.1444616840113433,0.9015095509503263,9786319577,-208,-208,31284695.68333119,2434.316666930914,-204,0,0,-0.001554917584360327,-0.0016261991378210272,-9734820882,3060.534086459256,2870.222835336544,190.31125112271184,0.7874752274300996,0.7877149261917822,-0.00023969876168261628
1791,2021-11-27,2021,162465,162465,512465374.7666666,2821918.566666671,128795,0,43,0.904736404764104,1.1412554835203244,50954169,10531976187,162673,162673,49789,212462,481213305.2500019,2819926.5333330953,128997,0,42,0.6941758996902958,1.1433289146258991,0.9066409299637863,9793661615,-208,-208,31252069.516664684,1992.0333335758187,-202,0,1,-0.0019045251996823165,-0.0020734311055747856,-9742707446,3154.312465864442,2958.163341488765,196.14912437567682,0.7927553626935032,0.7929834699058849,-0.00022810721238164522
1792,2021-11-28,2021,161789,161789,512237882.79999954,2811821.15,128042,0,60,0.910537799232333,1.150520922822198,51282143,10532679102,161974,161974,47568,209542,480959797.9000072,2809270.8499996546,128233,0,60,0.7049278903513412,1.1519031762494834,0.9119488312939129,9794004720,-185,-185,31278084.899992347,2550.3000003453344,-191,0,0,-0.0014110320615798866,-0.0013822534272853737,-9742722577,3166.0859687617794,2969.3642059837207,196.72176277805875,0.791413507716841,0.791688789558818,-0.0002752818419770042
1793,2021-11-29,2021,205933,205933,513043650.01666677,3136360.6999999965,147118,0,45,0.8261376272865448,1.1564118598675879,55505853,10551123261,206581,206581,45751,252332,481833583.2166776,3132718.5166664277,147603,0,45,0.6780511389756285,1.1591498817774601,0.8282175030617523,9806321313,-648,-648,31210066.799989164,3642.1833335687406,-485,0,0,-0.002079875775207518,-0.002738021909872268,-9750815460,2491.313436975457,2332.4196475797753,158.89378939568178,0.7143974010964731,0.7145042380470614,-0.00010683695058832932
1794,2021-11-30,2021,218871,218871,514391802.2333335,3676201.8999999966,160407,0,101,0.8540921364639438,1.1653855505059008,61816691,10570810730,220409,220409,42917,263326,483313543.4166893,3671656.883332664,161760,0,101,0.7200352414877462,1.1721315529178944,0.8602371046554538,9798119669,-1538,-1538,31078258.81664425,4545.0166673325,-1353,0,0,-0.006144968191510003,-0.006746002411993635,-9736302978,2350.205382318048,2192.803122452755,157.40225986529322,0.7328837534438094,0.7339083249776551,-0.0010245715338457195
1795,2021-12-01,2021,234883,234883,515842520.96666676,3833268.6999999974,172823,0,42,0.8624038351008797,1.1720893631056046,62936922,10592428263,236832,236832,54876,291708,484851331.6499932,3828272.5833334983,174488,0,39,0.707039231011829,1.182023978726339,0.8708662680718889,9820651726,-1949,-1949,30991189.316673577,4996.11666649906,-1665,0,3,-0.008462432971009237,-0.009934615620734277,-9757714804,2196.167968591455,2047.2374157630438,148.93055282841124,0.7357833474538387,0.7367585461424132,-0.0009751986885745412
1796,2021-12-02,2021,251835,251835,517812938.3999997,4077913.633333331,183360,0,75,0.8559096233645044,1.175545375218148,62673681,10616071335,253728,253728,57128,310856,486833189.51666725,4072083.833333481,184994,0,75,0.7033031371438837,1.1818004908267463,0.8616550006305931,9845049383,-1893,-1893,30979748.88333243,5829.799999849871,-1634,0,0,-0.005745377266088703,-0.006255115608598372,-9782375702,2056.1595425576256,1918.7207935926158,137.43874896500984,0.7280957769968431,0.7291036070122335,-0.0010078300153903985
1797,2021-12-03,2021,255631,255631,519643788.5666676,4133400.866666662,184526,0,44,0.86198465757283,1.1941406631043878,63214584,10643687951,257572,257572,63839,321411,488730606.84999937,4128195.8166668043,186233,0,42,0.6946588635734127,1.198879897762471,0.8668294690416578,9873590087,-1941,-1941,30913181.71666825,5205.049999857787,-1707,0,2,-0.004844811468827759,-0.004739234658083236,-9810375503,2032.7886233151207,1897.4523894289728,135.33623388614797,0.7218451596246152,0.7230327830664823,-0.0011876234418671805
1798,2021-12-04,2021,247841,247841,521042062.2499995,4059445.8333333335,179176,0,53,0.8656033505352214,1.1973255346698206,63254983,10666146522,249707,249707,68799,318506,490114822.03333277,4053238.5666671055,180934,0,53,0.6835224454170317,1.2032343285396798,0.87184580328145,9899765388,-1866,-1866,30927240.216666758,6207.266666227952,-1758,0,0,-0.006242452746228588,-0.005908793869859208,-9836510405,2102.323918358946,1962.759642434264,139.56427592468185,0.7229473735176989,0.7245852138706564,-0.0016378403529575536
1799,2021-12-05,2021,246832,246832,522427680.25000006,3963447.8500000015,177012,0,43,0.8515427497245092,1.1874223216505093,62849585,10689660363,248598,248598,66309,314907,491547141.0999976,3957366.183333647,178631,0,43,0.6773364834697158,1.1940704580951866,0.8580036846636113,9922261122,-1766,-1766,30880539.15000248,6081.666666354518,-1619,0,0,-0.006460934939102159,-0.006648136444677322,-9859411537,2116.5314069893693,1977.2771345706626,139.2542724187067,0.717135541582939,0.7185536488628227,-0.0014181072798836736
1800,2021-12-06,2021,242079,242079,523812235.0166673,3900215.233333329,173050,0,42,0.841531070435685,1.1772146778387755,63117109,10726793013,243955,243955,72027,315982,492943858.1166664,3893818.6666668146,174702,0,39,0.6541543505642705,1.183163329555464,0.8472915086798763,9950900608,-1876,-1876,30868376.90000093,6396.566666514613,-1652,0,3,-0.005760438244191368,-0.005948651716688458,-9887783499,2163.807001089179,2020.6343715712585,143.1726295179203,0.714849284737627,0.7161238753048718,-0.001274590567244771
1801,2021-12-07,2021,243666,243666,525029888.81666785,3927265.4999999967,174811,0,47,0.8522567777203215,1.1879458386485977,62586970,10752951250,245592,245592,68954,314546,494145212.5833389,3921915.433333709,176470,0,45,0.6705060627062611,1.1951323171077455,0.8587616860484223,9982191314,-1926,-1926,30884676.23332894,5350.066666287836,-1659,0,2,-0.0065049083281008,-0.0071864784591477715,-9919604344,2154.7113213032094,2012.0574472431467,142.65387406006266,0.7174205674981327,0.7185494641519268,-0.0011288966537941203
1802,2021-12-08,2021,250924,250924,526226142.9166667,3985072.1499999985,179315,0,50,0.8501458608981202,1.1896494994841482,63062895,10775396912,255025,255025,66264,321289,495374364.4666635,3982176.033333548,182457,0,50,0.6784670499145656,1.1947143710573018,0.8547554161356775,10012147067,-4101,-4101,30851778.450003207,2896.116666450631,-3142,0,0,-0.00460955523755735,-0.0050648715731536065,-9949084172,2097.1534923589084,1942.4541298565375,154.69936250237083,0.7146187690296664,0.7154475051465543,-0.0008287361168879404
1803,2021-12-09,2021,254936,254936,527197054.31666553,4051474.1999999974,183109,0,51,0.8520452191922682,1.186271565024112,62836667,10790787285,266980,266980,70213,337193,496462156.8499983,4051914.950000463,189179,0,51,0.6675108913886104,1.1897726491841167,0.8430594051988786,10032127262,-12044,-12044,30734897.466667235,-440.7500004656613,-6070,0,0,0.008985813993389602,-0.0035010841600047193,-9969290595,2067.9584457144756,1859.5481191474953,208.4103265669803,0.7182547776696896,0.7085886583264664,0.009666119343223145
1804,2021-12-10,2021,252189,252189,528389549.33333343,4043091.63333333,180659,0,88,0.85043756864891,1.1871592336944212,62691127,10810739247,254214,254214,78313,332527,494711515.41666514,4037657.033333582,182407,0,88,0.655312200212322,1.1946306885152533,0.8571872516855747,9888906878,-2025,-2025,33678033.916668296,5434.59999974817,-1748,0,0,-0.006749683036664789,-0.007471454820832113,-9826215751,2095.2125165385223,1946.0435515615393,149.16896497698303,0.7163635210100361,0.7175332593798925,-0.0011697383698564545
1805,2021-12-11,2021,242899,242899,529123458.5666666,3967143.316666668,175624,0,111,0.8542357111391982,1.1814615314535586,62755767,10835859138,244642,244642,73037,317679,495554274.84999734,3961147.616667075,177307,0,113,0.6623446938576387,1.1867156965038284,0.8600853492041494,9906867985,-1743,-1743,33569183.71666926,5995.699999592733,-1683,0,-2,-0.005849638064951201,-0.005254165050269766,-9844112218,2178.3682047545135,2025.6304103547116,152.73779439980194,0.7230330301895026,0.7247610794548769,-0.0017280492653742874
1806,2021-12-12,2021,227832,227832,529757309.35000044,3779633.749999997,164692,0,119,0.8491168931493378,1.1746532922060586,62382744,10862848097,229762,229762,71463,301225,496204820.01666135,3774506.616666907,166431,0,121,0.652581957008889,1.1811140953307997,0.8555548785264755,9934651052,-1930,-1930,33552489.333339095,5127.133333090227,-1739,0,-2,-0.006437985377137689,-0.006460803124741066,-9872268308,2325.2102836739373,2159.6470261255618,165.56325754837553,0.7228659714175357,0.7243626013004761,-0.0014966298829404145
1807,2021-12-13,2021,244026,244026,531044619.93333316,3929678.283333333,176620,0,157,0.855994853007467,1.1826803306533809,62703696,10891878890,260162,260162,64838,325000,497536175.5166955,3934097.2333328477,188330,0,158,0.6839876923076841,1.1803536345775956,0.8544522259207639,9964954240,-16136,-16136,33508444.41663766,-4418.9499995145015,-11710,0,-1,0.0015426270867031633,0.002326696075785284,-9902250544,2176.180488691095,1912.4090970883353,263.77139160275965,0.7237753354150788,0.7238951115074453,-0.00011977609236657472
1808,2021-12-14,2021,256368,256368,532301987.46666753,4120821.866666668,183225,0,171,0.8519667041128385,1.1920698594624117,63941340,10915970891,258199,258199,64967,323166,483792757.66666186,4114918.5833336497,184907,0,177,0.685328902174119,1.1977642815036693,0.8577686203277393,9335153427,-1831,-1831,48509229.800005674,5903.283333018422,-1682,0,-6,-0.005801916214900782,-0.005694422041257585,-9271212087,2076.319928644244,1873.7204933662092,202.5994352780349,0.7146952817824378,0.7161414257994803,-0.001446144017042461
1809,2021-12-15,2021,255183,255183,533715950.6500004,4110403.8333333326,179281,0,125,0.8298867871292361,1.1812350444274626,63425262,10941779725,257234,257234,67406,324640,485269356.39999896,4104780.483333446,181063,0,129,0.6632731641202623,1.1892269541540859,0.8370783022462023,9357424642,-2051,-2051,48446594.25000143,5623.349999886472,-1782,0,-4,-0.007191515116966141,-0.007991909726623225,-9293999380,2091.5027672297933,1886.4899523391114,205.01281489068197,0.7025585560166625,0.7038844009734327,-0.001325844956770239
1810,2021-12-16,2021,246273,246273,534629954.63333344,3872922.1833333373,174776,0,111,0.8331242158092853,1.1739369249782574,62596678,10972655403,248160,248160,71981,320141,486168883.766674,3868694.566666024,176300,0,111,0.6495356733439185,1.1794838343732108,0.8379392327530651,9386700407,-1887,-1887,48461070.86665946,4227.616667313501,-1524,0,0,-0.004815016943779837,-0.005546909394953392,-9324103729,2170.883347477529,1959.0944703686089,211.7888771089199,0.7096839686039477,0.7104287556415216,-0.0007447870375739685
1811,2021-12-17,2021,222503,222503,534130057.0166667,3694624.150000003,160054,0,110,0.8475750888752056,1.1782773314006532,62617906,10992379080,224000,224000,80841,304841,485747347.5500078,3689418.7333331276,161328,0,110,0.6270088341135278,1.1847788356639855,0.8532946428571229,9413644216,-1497,-1497,48382709.46665889,5205.416666875593,-1274,0,0,-0.005719553981917258,-0.006501504263332292,-9351026310,2400.552158922202,2168.5149444196777,232.03721450252442,0.7193341213376898,0.7202142857142857,-0.0008801643765958822
1812,2021-12-18,2021,221727,221727,534581982.33333397,3727272.216666665,163674,0,53,0.8645676890951489,1.1712183975463395,62894116,11008641171,223424,223424,66136,289560,486287709.13333184,3721777.450000209,165239,0,53,0.6717916839342433,1.1772281362148225,0.8706495273560645,9437783637,-1697,-1697,48294273.200002134,5494.766666456126,-1565,0,0,-0.006081838260915573,-0.006009738668482978,-9374889521,2410.991815761427,2176.52404904277,234.467766718657,0.7381780297392739,0.7395758736751648,-0.001397843935890819
1813,2021-12-19,2021,232869,232869,535600446.9000004,3870730.4666666663,169553,0,59,0.8627597490434549,1.184939222543983,62785238,11033629382,234633,234633,56711,291344,487357831.4666697,3864782.1666669673,171106,0,60,0.6997295293536118,1.19143688707583,0.8688547646750453,9459914398,-1764,-1764,48242615.433330715,5948.2999996989965,-1553,0,-1,-0.006095015631590428,-0.0064976645318470805,-9397129160,2300.0075016425562,2077.1069349438044,222.90056669875185,0.7281046425243377,0.7292495088073715,-0.0011448662830337852
1814,2021-12-20,2021,243592,243592,537405328.2333336,3965349.2333333353,176022,0,95,0.855487864954513,1.1838861051459504,63363177,11065112950,245430,245430,58170,303600,489240644.0833324,3959354.366666898,177603,0,95,0.6962154150197627,1.1901319234472416,0.8612272338344944,9489716779,-1838,-1838,48164684.15000117,5994.866666437127,-1581,0,0,-0.005739368879981388,-0.006245818301291228,-9426353602,2206.1698587528886,1993.4019642396302,212.7678945132584,0.722609937928996,0.723640141791957,-0.0010302038629610433
1815,2021-12-21,2021,242922,242922,538473488.3666667,3873043.716666663,173773,0,66,0.841475864680843,1.176321983277036,62360225,11085959243,246695,246695,64011,310706,490295847.549996,3867256.616666897,176883,0,66,0.6722593062251699,1.1808653177524073,0.8466932852307397,9518661096,-3773,-3773,48177640.816670656,5787.0999997658655,-3110,0,0,-0.005217420549896712,-0.004543334475371363,-9456300871,2216.6517992057807,1987.4575793996473,229.19421980613333,0.7153448432006981,0.7170108838849591,-0.0016660406842610165
1816,2021-12-22,2021,237717,237717,538887421.5833329,3863356.6833333364,168900,0,47,0.8302098714017093,1.1684724689165182,62218031,11107984188,239960,239960,71343,311303,489615810.16666925,3858582.2500000037,170703,0,48,0.6439803021493643,1.174396466377282,0.835443407234543,9490691959,-2243,-2243,49271611.41666365,4774.43333333265,-1803,0,-1,-0.005233535832833702,-0.005923997460763664,-9428473928,2266.928413127092,2040.4059433516804,226.52246977541154,0.710508714143288,0.711381063510585,-0.0008723493672970761
1817,2021-12-23,2021,236105,236105,539699925.5166663,3835540.8500000024,169904,0,41,0.8386480591262362,1.165416941331575,62504935,11124864039,237758,237758,68328,306086,490450919.1500103,3829695.8999993782,171193,0,40,0.6544827270767064,1.17018803338919,0.8425710175893205,9515151489,-1653,-1653,49249006.366656005,5844.950000624172,-1289,0,1,-0.003922958463084325,-0.004771092057615167,-9452646554,2285.8470829362627,2062.8156324919046,223.03145044435814,0.7196120370174287,0.720030451130982,-0.000418414113553256
1818,2021-12-24,2021,213188,213188,539255907.7666664,3525881.100000001,153428,0,36,0.8324389740510737,1.1566728367703414,54633320,11131071169,214435,214435,70610,285045,490087131.01667374,3522757.1833330765,154465,0,34,0.6294620147696038,1.1615900042080756,0.8367337421596356,9525186851,-1247,-1247,49168776.74999267,3123.916666924488,-1037,0,2,-0.004294768108561886,-0.004917167437734182,-9470553531,2529.48527950291,2285.4810596062853,244.00421989662482,0.7196840347486725,0.7203348333993984,-0.0006507986507259256
1819,2021-12-25,2021,190698,190698,537763324.5833337,3294846.1333333305,137117,0,38,0.831786384754953,1.156822275866597,52777084,11127598879,191579,191579,66773,258352,488616173.35000396,3291384.8166666715,137721,0,40,0.6179476063665126,1.1592131918879478,0.8333272435914346,9533377409,-881,-881,49147151.23332977,3461.3166666589677,-604,0,-2,-0.0015408588364815845,-0.002390916021350886,-9480600325,2819.9735948113444,2550.4683360389395,269.5052587724049,0.7190269431247313,0.7188731541557268,0.0001537889690044203
1820,2021-12-26,2021,199561,199561,538219416.2499996,3393251.650000004,145550,0,35,0.8445187185872999,1.1579045001717618,55760568,11140298913,200743,200743,49166,249909,489197306.2666804,3390294.9999995665,146447,0,35,0.6811479378493762,1.1623659071199794,0.8479747737156457,9540547736,-1182,-1182,49022109.98331922,2956.6500004376285,-897,0,0,-0.003456055128345792,-0.004461406948217617,-9484787168,2697.0170336388355,2436.9333240346136,260.0837096042219,0.7293509252809918,0.7295248153111192,-0.00017389003012746596
1821,2021-12-27,2021,221846,221846,540107091.8666668,3714525.883333334,162748,0,37,0.8512121020888364,1.1603091896674618,61301407,11177350984,223786,223786,44108,267894,491036818.10001504,3710003.299999486,164314,0,37,0.7154844826685138,1.1665104616770454,0.8565057689042359,9562516598,-1940,-1940,49070273.76665175,4522.583333847579,-1566,0,0,-0.005293666815399556,-0.006201272009583647,-9501215191,2434.6036974598,2194.22492068322,240.37877677658025,0.7336079983411916,0.734246110123064,-0.0006381117818723414
1822,2021-12-28,2021,236925,236925,541617873.3833327,3892718.083333337,171017,0,40,0.8437986704653375,1.168989047872437,61457675,11199710156,238746,238746,51746,290492,492591671.98335034,3887405.266666023,172605,0,40,0.6978333310383631,1.1744445410040287,0.8490822882896375,9593745583,-1821,-1821,49026201.39998239,5312.816667314153,-1588,0,0,-0.00528361782429998,-0.005455493131591771,-9532287908,2286.0309101333028,2063.245759021514,222.78515111178876,0.7218191410784003,0.722964992083637,-0.0011458510052366755
1823,2021-12-29,2021,232248,232248,542944665.9500003,3824217.11666666,167394,0,48,0.8431202852123583,1.1697731101473183,61077422,11220918029,233996,233996,60296,294292,494039900.09999955,3818336.2833334752,168855,0,48,0.6746258817772891,1.1757839566492023,0.8484632215935308,9617451847,-1748,-1748,48904765.85000074,5880.833333184943,-1461,0,0,-0.005342936381172558,-0.006010846501883993,-9556374425,2337.779726628433,2111.317715260088,226.46201136834497,0.7207553994006407,0.7216148993999898,-0.0008594999993490893
1824,2021-12-30,2021,227029,227029,543866123.9166664,3746173.0833333363,164891,0,42,0.8518735491941558,1.172896034349964,61311715,11243791691,228837,228837,64784,293621,495038305.18333703,3740763.466666987,166369,0,44,0.6679529052758459,1.1788554358083407,0.8570510887662514,9645334534,-1808,-1808,48827818.733329356,5409.616666349117,-1478,0,-2,-0.005177539572095546,-0.005959401458376812,-9584022819,2395.5799651879997,2163.279125243457,232.30083994454253,0.7262992833514661,0.727019669022055,-0.0007203856705888523
1825,2021-12-31,2021,228004,228004,544684231.2666669,3792639.4666666677,165003,0,35,0.8522087331801198,1.177596770967799,61821170,11264895437,229723,229723,61449,291172,495998226.64999586,3787266.200000319,166516,0,36,0.6778708117538732,1.1853335415215496,0.8591956399663933,9670172468,-1719,-1719,48686004.616671026,5373.266666348558,-1513,0,-1,-0.00698690678627345,-0.007736770553750549,-9608351298,2388.924015660545,2159.114353591046,229.80966206949915,0.7236846721987333,0.7248555869460176,-0.0011709147472842574
1826,2022-01-01,2022,225584,225584,545720696.3666668,3817554.8166666687,164795,0,38,0.8621001489467343,1.1801086198003587,61119269,11288208435,227320,227320,58032,285352,497127631.78333914,3811862.9833335886,166357,0,30,0.6919734222994737,1.186941337004156,0.8686257258490215,9694756477,-1736,-1736,48593064.58332765,5691.833333080169,-1562,0,8,-0.006525576902287278,-0.0068327172037971895,-9633637208,2419.1462885961187,2186.906703252416,232.23958534370286,0.730526101141925,0.7318185817349991,-0.0012924805930741856
1827,2022-01-02,2022,224366,224366,543755545.9166653,3763827.066666664,161237,0,51,0.8495003699312733,1.1821046037820095,59392151,11289282361,226145,226145,59514,285659,495377210.3666674,3758498.166666912,163073,0,35,0.67893537399487,1.189307855990901,0.8576090561365383,9720808700,-1779,-1779,48378335.549997926,5328.899999752175,-1836,0,16,-0.008108686205264948,-0.0072032522088913975,-9661416549,2423.5202567085266,2190.529131162163,232.9911255463635,0.7186338393517735,0.7210992947003029,-0.0024654553485293773
1828,2022-01-03,2022,232728,232728,542625262.7000003,3819406.18333333,166797,0,49,0.8406551854525455,1.1729467556370943,59026831,11284754636,234420,234420,57074,291494,494385303.8166603,3813507.0000002366,168248,0,35,0.6804050855249141,1.1788193618943648,0.8460626226431208,9729547961,-1692,-1692,48239958.88334,5899.1833330933005,-1451,0,14,-0.005407437190575348,-0.005872606257270485,-9670521130,2331.5856394589405,2108.9723735886882,222.61326587025223,0.7167036196761886,0.7177203310297756,-0.001016711353587052
1829,2022-01-04,2022,233515,233515,543947754.7166669,3831788.583333333,168487,0,83,0.8454745947797787,1.1717877343652632,59704289,11307650735,235401,235401,59978,295379,495796413.4499976,3825598.8833334683,170098,0,83,0.6794084887551215,1.1798081106186065,0.8525154948364748,9721994767,-1886,-1886,48151341.26666933,6189.699999864679,-1611,0,0,-0.007040900056696109,-0.008020376253343287,-9662290478,2329.3910657416736,2106.178025794273,223.21303994740083,0.7215253838083207,0.7225882642809504,-0.0010628804726297014
1830,2022-01-05,2022,230956,230956,544746108.1333336,3755086.166666674,165837,0,60,0.8417101092848857,1.1722233277254164,60073026,11331868930,232730,232730,63226,295956,496661360.70000553,3749617.6166668325,167314,0,60,0.6669842814472512,1.1798056349140067,0.8481845915868033,9751372122,-1774,-1774,48084747.43332803,5468.549999841489,-1477,0,0,-0.006474482301917606,-0.00758230718859032,-9691299096,2358.657528418112,2134.066775662809,224.59075275530313,0.718045861549386,0.7189189189189189,-0.0008730573695329147
1831,2022-01-06,2022,224568,224568,544888047.9666665,3734940.116666667,162735,0,56,0.8489811549285742,1.171561126985592,59954223,11346125389,226244,226244,66119,292363,496894674.03335005,3729255.349999261,164107,0,35,0.6617834678122837,1.1789929740961798,0.8551873198847253,9776856475,-1676,-1676,47993373.93331641,5684.766667406075,-1372,0,21,-0.006206164956151117,-0.007431847110587864,-9716902252,2426.383313591725,2196.2777975696595,230.10551602206533,0.7246580100459549,0.7253540425381446,-0.0006960324921897465
1832,2022-01-07,2022,228026,228026,545918463.783333,3774511.466666668,165422,0,40,0.8553366721338794,1.1790390637279193,59815917,11371484451,229751,229751,61217,290968,498008968.7333275,3769330.0833335523,166925,0,41,0.6803462923758035,1.1859158304628084,0.8616241060974786,9799342551,-1725,-1725,47909495.050005436,5181.3833331158385,-1503,0,-1,-0.006287433963599209,-0.006876766734889017,-9739526634,2394.1062150076436,2167.603051709579,226.50316329806446,0.7254523606957102,0.7265474361373835,-0.00109507544167331
1833,2022-01-08,2022,229198,229198,546893643.5,3797701.2833333355,166237,0,91,0.8604918018481843,1.1863965302549973,59309082,11387049615,230985,230985,60730,291715,499093864.5000019,3792080.616666873,167749,0,91,0.6856589479457665,1.1923588218111631,0.8659306881399205,9824887836,-1787,-1787,47799778.99999809,5620.666666462552,-1512,0,0,-0.005438886291736167,-0.0059622915561658996,-9765578754,2386.1187423101424,2160.7198064809486,225.39893582919376,0.7252986500754806,0.7262333051929779,-0.0009346551174973516
1834,2022-01-09,2022,224414,224414,547827476.1500008,3779987.3666666644,164009,0,63,0.8640949316887542,1.182343651872763,58891853,11409636730,226116,226116,59685,285801,500145957.98333967,3773635.8333334527,165524,0,65,0.6894867407741719,1.1904980546627608,0.8714818942489737,9849166033,-1702,-1702,47681518.16666114,6351.533333211672,-1515,0,-2,-0.007386962560219534,-0.008154402789997794,-9790274180,2441.146613624822,2211.899900862122,229.24671276269964,0.7308323010150882,0.73203134674238,-0.001199045727291792
1835,2022-01-10,2022,223699,223699,548712993.9833328,3693064.716666669,162788,0,56,0.8534995686167571,1.1728567216256718,59028420,11433912517,225154,225154,60038,285192,501230132.23333466,3687827.250000138,164073,0,56,0.6780274341496358,1.1785485728913216,0.8588255149808672,9875704865,-1455,-1455,47482861.74999809,5237.466666531283,-1285,0,0,-0.005325946364110101,-0.005691851265649861,-9816676445,2452.907674970978,2226.1657897853675,226.7418851856105,0.7277100031739078,0.7287145686952041,-0.0010045655212963522
1836,2022-01-11,2022,211481,211481,548559497.3833327,3602222.7333333315,155042,0,37,0.8549420515318165,1.1661614272261704,59656216,11452584574,213756,213756,63721,277477,501252315.1833553,3597114.7333327048,156420,0,37,0.6605556496574357,1.171774709116483,0.8574683283744028,9904798534,-2275,-2275,47307182.19997746,5108.00000062678,-1378,0,0,-0.002526276842586328,-0.005613281890312516,-9845142318,2593.894947457846,2344.9742471947234,248.9207002631224,0.7331249615804729,0.7317689328018863,0.0013560287785866487
1837,2022-01-12,2022,221558,221558,549261762.3666669,3676531.133333331,162013,0,46,0.858398252376353,1.1738872806503189,59458341,11472450498,224472,224472,58069,282541,502078825.1666681,3671688.250000137,163627,0,46,0.6835326554376279,1.1802819828023448,0.860356748280413,9928651742,-2914,-2914,47182937.199998796,4842.88333319407,-1614,0,0,-0.0019584959040599426,-0.006394702152025866,-9869193401,2479.0879244562007,2236.710258592021,242.37766586417956,0.731244188880564,0.728941694287038,0.002302494593525939
1838,2022-01-13,2022,226077,226077,550179148.1333327,3712750.7000000025,163893,0,48,0.8498874277347979,1.1723502529089094,61128091,11486354752,227608,227608,59112,286720,502987841.56666464,3707624.43333267,165215,0,48,0.6787423270089342,1.1779136276972455,0.8550182770377082,9952185574,-1531,-1531,47191306.56666809,5126.2666673325,-1322,0,0,-0.005130849302910301,-0.005563374788336128,-9891057483,2433.5918653084245,2209.886478360447,223.70538694797733,0.7249432715402274,0.7258751889213033,-0.0009319173810758974
1839,2022-01-14,2022,235543,235543,551097959.7499998,3816725.0999999987,170978,0,54,0.8561111983799127,1.1793973493665857,60961540,11509502153,237255,237255,60707,297962,504029611.2499984,3810996.100000033,172467,0,45,0.6867486458004813,1.1864588587961709,0.862468651872461,9973959054,-1712,-1712,47068348.50000137,5728.999999965541,-1489,0,9,-0.006357453492548348,-0.007061509429585167,-9912997514,2339.6915202319738,2124.4214505489804,215.27006968299338,0.7258886912368442,0.7269267244104445,-0.0010380331736002946
1840,2022-01-15,2022,231035,231035,551510026.2166669,3764669.9499999997,167656,0,95,0.8569437531110009,1.1808942119578216,60944806,11520476033,232558,232558,63823,296381,504495754.7333353,3759038.216666948,168983,0,95,0.6767809002601433,1.1870128947882321,0.862516017509611,9993560133,-1523,-1523,47014271.48333162,5631.73333305167,-1327,0,0,-0.005572264398610138,-0.0061186828304105045,-9932615327,2387.1276049804874,2169.33304695317,217.79455802731718,0.7256735992382106,0.7266273359764016,-0.0009537367381909911
1841,2022-01-16,2022,221146,221146,551969320.8000005,3667858.6499999953,161184,0,54,0.8573024155987449,1.1762271689497716,59500975,11535791368,222600,222600,69384,291984,505023649.5000218,3661825.849999381,162489,0,55,0.6581079785193821,1.182584667269787,0.8632389937106905,10011195093,-1454,-1454,46945671.29997873,6032.800000614021,-1305,0,-1,-0.00593657811194559,-0.00635749832001542,-9951694118,2495.949828620009,2268.749548517618,227.20028010239093,0.7288578586092446,0.7299595687331536,-0.0011017101239090277
1842,2022-01-17,2022,219358,219358,552741941.2833332,3682240.5833333367,160874,0,121,0.8577485206830844,1.1695737036438458,59198131,11561584845,220859,220859,63219,284078,505871487.43333334,3677229.183333489,162108,0,121,0.6705552700314736,1.1750808103239954,0.8624959815991172,10030029209,-1501,-1501,46870453.849999845,5011.399999847636,-1234,0,0,-0.004747460916032842,-0.005507106680149532,-9970831078,2519.816652610496,2290.4725975999772,229.3440550105188,0.7333856070897802,0.733988653394247,-0.0006030463044668366
